text,label
"Subject: Budget family tonight
From: promo@company.com
To: user@example.com

Team discussion project schedule report notes attached team regards report project meeting attached thanks.",0
"Subject: Limit credit
From: promo@spammy.com
To: user@example.com

Money win limit prize winner winner credit promotion unsubscribe urgent guarantee $196 http://bit.ly/941.",1
"Subject: Tonight meeting schedule
From: promo@company.com
To: user@example.com

Lunch notes discussion notes proposal thanks tonight tonight tonight lunch tonight regards discussion notes lunch proposal proposal update attached invoice project proposal meeting report report tonight discussion reminder tonight update thanks regards.",0
"Subject: Win click offer
From: promo@spammy.com
To: user@example.com

Promotion win limit win click prize winner unsubscribe unsubscribe prize money cheap unsubscribe winner winner money promotion buy click winner unsubscribe click limit prize $815 http://bit.ly/821 click here now.",1
"Subject: Schedule thanks
From: promo@company.com
To: user@example.com

Family report reminder regards team notes schedule discussion lunch invoice discussion tonight team thanks regards.",0
"Subject: Reminder
From: promo@company.com
To: user@example.com

Notes regards meeting budget notes proposal tonight invoice schedule update reminder team attached update.",0
"Subject: Notes
From: promo@company.com
To: user@example.com

Notes discussion notes meeting meeting discussion reminder invoice family attached notes report invoice report invoice update discussion discussion budget budget regards report thanks team team.",0
"Subject: Budget update thanks
From: promo@company.com
To: user@example.com

Tonight team thanks notes tonight family family lunch discussion thanks project budget lunch schedule lunch update proposal update thanks discussion schedule thanks regards team.",0
"Subject: Free
From: promo@spammy.com
To: user@example.com

Urgent money buy limit promotion win urgent guarantee credit free buy limit winner free unsubscribe money cheap $984 http://bit.ly/119 click here now.",1
"Subject: Reminder
From: promo@company.com
To: user@example.com

Budget schedule schedule discussion project lunch budget reminder report schedule update lunch update update update notes project invoice family budget lunch update regards lunch.",0
"Subject: Regards
From: promo@company.com
To: user@example.com

Regards team lunch meeting schedule family family report report project lunch meeting update family update regards thanks schedule team report meeting discussion family report update tonight proposal attached regards discussion please see attached thanks regards.",0
"Subject: Update meeting
From: promo@company.com
To: user@example.com

Update thanks family thanks family team budget tonight reminder update meeting budget reminder tonight family project tonight family family update tonight family lunch invoice report discussion notes proposal meeting team please see attached.",0
"Subject: Click !!!
From: promo@spammy.com
To: user@example.com

Loan click free money promotion win risk-free buy free urgent prize unsubscribe credit urgent money credit risk-free limit urgent money winner urgent unsubscribe credit $65 http://bit.ly/770.",1
"Subject: Reminder discussion
From: promo@company.com
To: user@example.com

Thanks thanks discussion invoice attached family proposal tonight meeting update reminder notes attached update schedule update team discussion please see attached.",0
"Subject: Tonight project
From: promo@company.com
To: user@example.com

Project budget invoice invoice reminder tonight update update tonight schedule discussion schedule discussion project notes team project invoice lunch reminder.",0
"Subject: Family
From: promo@company.com
To: user@example.com

Budget family schedule family tonight lunch team team discussion invoice tonight discussion tonight report update budget project proposal reminder update tonight reminder tonight project update.",0
"Subject: Risk-free !!!
From: promo@spammy.com
To: user@example.com

Credit buy promotion promotion buy buy click buy promotion guarantee money loan limit urgent risk-free risk-free loan limit click here now.",1
"Subject: Invoice report regards
From: promo@company.com
To: user@example.com

Invoice regards reminder team regards team budget proposal family meeting regards thanks tonight proposal thanks discussion regards reminder thanks discussion invoice invoice update attached update report.",0
"Subject: Report discussion
From: promo@company.com
To: user@example.com

Report notes meeting lunch team project lunch meeting meeting proposal discussion team family schedule regards project budget team family proposal meeting meeting.",0
"Subject: Limit !!!
From: promo@spammy.com
To: user@example.com

Click cheap risk-free offer loan congratulations buy limit money congratulations risk-free win urgent money loan buy free risk-free risk-free $269 http://bit.ly/945 click here now.",1
"Subject: Unsubscribe free congratulations
From: promo@spammy.com
To: user@example.com

Loan unsubscribe congratulations congratulations unsubscribe win win guarantee buy urgent promotion buy promotion win winner cheap buy risk-free limit risk-free limit guarantee winner free.",1
"Subject: Discussion
From: promo@company.com
To: user@example.com

Family regards budget notes lunch reminder update meeting proposal tonight reminder report schedule please see attached thanks regards.",0
"Subject: Congratulations !!!
From: promo@spammy.com
To: user@example.com

Limit offer urgent credit guarantee free unsubscribe guarantee loan money limit loan limit congratulations $980 http://bit.ly/903.",1
"Subject: Attached team
From: promo@company.com
To: user@example.com

Budget tonight budget update regards invoice notes attached lunch notes invoice thanks update.",0
"Subject: Report
From: promo@company.com
To: user@example.com

Project notes notes thanks team attached regards tonight discussion meeting lunch.",0
"Subject: Meeting attached
From: promo@company.com
To: user@example.com

Schedule tonight family lunch lunch proposal reminder proposal report regards notes.",0
"Subject: Prize win congratulations !!!
From: promo@spammy.com
To: user@example.com

Win limit risk-free risk-free unsubscribe congratulations prize win urgent promotion loan money prize cheap prize risk-free loan loan limit urgent cheap offer $77 http://bit.ly/985.",1
"Subject: Cheap money prize
From: promo@spammy.com
To: user@example.com

Urgent win credit buy congratulations cheap buy click limit risk-free winner guarantee cheap unsubscribe buy click buy unsubscribe guarantee loan buy $165 http://bit.ly/382 click here now.",1
"Subject: Money promotion urgent
From: promo@spammy.com
To: user@example.com

Limit congratulations loan promotion cheap credit risk-free prize risk-free buy urgent credit risk-free prize offer prize credit limit prize $348 http://bit.ly/760 click here now.",1
"Subject: Winner loan
From: promo@spammy.com
To: user@example.com

Promotion win promotion win urgent buy loan congratulations money winner unsubscribe win credit winner promotion guarantee loan promotion $544 http://bit.ly/291.",1
"Subject: Credit loan !!!
From: promo@spammy.com
To: user@example.com

Credit promotion money credit unsubscribe loan win promotion credit promotion click here now.",1
"Subject: Buy !!!
From: promo@spammy.com
To: user@example.com

Offer credit winner loan money urgent cheap prize guarantee urgent winner limit free credit risk-free congratulations buy urgent credit winner $989 http://bit.ly/223.",1
"Subject: Credit money !!!
From: promo@spammy.com
To: user@example.com

Urgent winner buy win credit limit urgent offer guarantee click $875 http://bit.ly/335.",1
"Subject: Lunch attached schedule
From: promo@company.com
To: user@example.com

Reminder proposal project report notes attached invoice update schedule reminder project budget discussion meeting thanks regards.",0
"Subject: Regards discussion
From: promo@company.com
To: user@example.com

Budget tonight project update meeting discussion project update schedule update reminder budget attached project lunch invoice proposal team meeting report family regards meeting team meeting invoice please see attached thanks regards.",0
"Subject: Project thanks schedule
From: promo@company.com
To: user@example.com

Meeting project schedule report lunch lunch invoice family update budget reminder attached update budget project team proposal lunch meeting project.",0
"Subject: Team budget regards
From: promo@company.com
To: user@example.com

Discussion project schedule team tonight tonight project project tonight attached proposal proposal report report schedule proposal discussion discussion proposal reminder budget notes budget thanks.",0
"Subject: Urgent buy
From: promo@spammy.com
To: user@example.com

Click winner free unsubscribe congratulations risk-free guarantee credit congratulations prize winner credit loan guarantee free $917 http://bit.ly/984 click here now.",1
"Subject: Loan limit
From: promo@spammy.com
To: user@example.com

Winner money urgent winner risk-free click credit guarantee cheap credit risk-free prize risk-free free promotion buy money urgent prize free winner click loan free winner click here now.",1
"Subject: Unsubscribe loan
From: promo@spammy.com
To: user@example.com

Cheap money loan unsubscribe loan unsubscribe free risk-free winner win guarantee cheap $655 http://bit.ly/593 click here now.",1
"Subject: Prize
From: promo@spammy.com
To: user@example.com

Urgent cheap unsubscribe congratulations offer cheap win guarantee urgent win promotion guarantee congratulations offer $274 http://bit.ly/714 click here now.",1
"Subject: Invoice update discussion
From: promo@company.com
To: user@example.com

Tonight reminder reminder update schedule family attached tonight lunch schedule.",0
"Subject: Free urgent
From: promo@spammy.com
To: user@example.com

Winner limit offer unsubscribe win money win loan guarantee offer winner winner prize prize money congratulations urgent click credit guarantee click winner cheap prize promotion $843 http://bit.ly/537.",1
"Subject: Loan !!!
From: promo@spammy.com
To: user@example.com

Win win offer credit unsubscribe credit prize click congratulations win congratulations cheap buy limit limit risk-free $605 http://bit.ly/764.",1
"Subject: Regards
From: promo@company.com
To: user@example.com

Team attached update schedule regards update thanks attached notes budget project report meeting regards meeting thanks thanks report proposal discussion report proposal tonight invoice tonight update tonight lunch meeting thanks regards.",0
"Subject: Family
From: promo@company.com
To: user@example.com

Notes family budget family reminder family regards tonight meeting thanks regards thanks team budget notes attached thanks thanks tonight attached notes thanks.",0
"Subject: Project invoice
From: promo@company.com
To: user@example.com

Project attached budget meeting report team report thanks update regards proposal tonight report attached attached project lunch.",0
"Subject: Meeting
From: promo@company.com
To: user@example.com

Discussion budget team lunch project proposal discussion report proposal budget report budget meeting lunch proposal invoice team discussion report discussion team meeting meeting thanks invoice family notes please see attached.",0
"Subject: Cheap credit
From: promo@spammy.com
To: user@example.com

Limit winner risk-free offer buy congratulations money click cheap cheap congratulations credit limit click urgent.",1
"Subject: Discussion family reminder
From: promo@company.com
To: user@example.com

Discussion attached team family invoice budget meeting reminder reminder family lunch update tonight lunch lunch reminder team discussion invoice meeting team meeting notes meeting tonight tonight discussion thanks regards.",0
"Subject: Promotion
From: promo@spammy.com
To: user@example.com

Cheap unsubscribe unsubscribe promotion unsubscribe limit click buy cheap credit offer risk-free risk-free guarantee money loan limit urgent unsubscribe risk-free urgent unsubscribe free cheap guarantee click here now.",1
"Subject: Family budget
From: promo@company.com
To: user@example.com

Tonight lunch invoice discussion reminder budget proposal budget tonight invoice family update tonight tonight attached attached regards proposal budget thanks update discussion proposal reminder reminder invoice team family thanks please see attached thanks regards.",0
"Subject: Notes lunch update
From: promo@company.com
To: user@example.com

Budget invoice notes tonight team meeting meeting discussion budget discussion report report regards schedule invoice regards regards proposal proposal proposal family tonight thanks regards.",0
"Subject: Offer !!!
From: promo@spammy.com
To: user@example.com

Free loan prize credit unsubscribe offer free congratulations credit guarantee urgent $273 http://bit.ly/962 click here now.",1
"Subject: Family schedule
From: promo@company.com
To: user@example.com

Meeting schedule regards invoice lunch update notes budget report update schedule reminder regards thanks proposal schedule meeting reminder team thanks regards.",0
"Subject: Schedule lunch tonight
From: promo@company.com
To: user@example.com

Project invoice discussion schedule invoice update tonight report regards reminder proposal meeting report notes family schedule update budget discussion thanks schedule budget reminder proposal schedule schedule.",0
"Subject: Free unsubscribe win
From: promo@spammy.com
To: user@example.com

Guarantee cheap free urgent click loan prize promotion winner cheap credit free limit limit buy credit $998 http://bit.ly/788 click here now.",1
"Subject: Invoice report notes
From: promo@company.com
To: user@example.com

Invoice reminder thanks attached attached attached invoice project thanks update reminder project regards report proposal team schedule invoice update team thanks regards.",0
"Subject: Schedule
From: promo@company.com
To: user@example.com

Invoice reminder schedule project notes family lunch schedule update report attached attached attached proposal thanks regards.",0
"Subject: Unsubscribe congratulations !!!
From: promo@spammy.com
To: user@example.com

Limit promotion winner risk-free winner urgent loan free buy guarantee congratulations congratulations winner money win guarantee unsubscribe credit promotion prize congratulations winner buy $406 http://bit.ly/316.",1
"Subject: Update project
From: promo@company.com
To: user@example.com

Project attached thanks update schedule regards attached budget update team regards notes discussion schedule project budget family notes invoice discussion proposal regards family proposal meeting thanks reminder team schedule thanks regards.",0
"Subject: Unsubscribe free cheap
From: promo@spammy.com
To: user@example.com

Credit limit urgent credit urgent free click congratulations prize loan unsubscribe congratulations offer urgent cheap free promotion congratulations offer unsubscribe winner credit loan limit money click here now.",1
"Subject: Regards project tonight
From: promo@company.com
To: user@example.com

Budget meeting tonight family schedule tonight lunch proposal meeting regards team invoice regards discussion project invoice tonight report family discussion notes invoice budget attached attached update discussion regards please see attached thanks regards.",0
"Subject: Click cheap urgent
From: promo@spammy.com
To: user@example.com

Risk-free loan urgent limit risk-free offer win winner buy urgent prize winner guarantee winner unsubscribe $673 http://bit.ly/947 click here now.",1
"Subject: Congratulations
From: promo@spammy.com
To: user@example.com

Credit guarantee cheap urgent unsubscribe unsubscribe loan offer cheap free risk-free prize free urgent offer urgent limit click click congratulations offer urgent prize free $429 http://bit.ly/667 click here now.",1
"Subject: Tonight
From: promo@company.com
To: user@example.com

Report thanks regards discussion lunch notes notes thanks attached reminder notes tonight attached thanks schedule reminder lunch attached invoice thanks meeting regards discussion team budget.",0
"Subject: Lunch
From: promo@company.com
To: user@example.com

Notes tonight schedule lunch project budget team thanks tonight project discussion thanks project team thanks attached tonight thanks regards.",0
"Subject: Limit !!!
From: promo@spammy.com
To: user@example.com

Limit click congratulations congratulations risk-free credit promotion money urgent winner free credit prize unsubscribe unsubscribe offer click here now.",1
"Subject: Invoice
From: promo@company.com
To: user@example.com

Update reminder tonight budget tonight thanks tonight invoice schedule thanks notes project attached tonight proposal update team attached regards lunch discussion thanks invoice proposal thanks regards.",0
"Subject: Thanks attached meeting
From: promo@company.com
To: user@example.com

Update regards meeting notes update team report thanks proposal meeting update thanks regards.",0
"Subject: Win click unsubscribe !!!
From: promo@spammy.com
To: user@example.com

Unsubscribe money credit free limit prize free cheap money cheap click here now.",1
"Subject: Budget project tonight
From: promo@company.com
To: user@example.com

Proposal attached lunch attached project regards family thanks proposal proposal update reminder notes thanks regards project lunch discussion.",0
"Subject: Meeting schedule
From: promo@company.com
To: user@example.com

Meeting family reminder attached tonight project family discussion notes please see attached.",0
"Subject: Cheap unsubscribe money
From: promo@spammy.com
To: user@example.com

Money offer win prize limit loan offer loan risk-free winner prize unsubscribe win.",1
"Subject: Free click promotion
From: promo@spammy.com
To: user@example.com

Unsubscribe offer prize money promotion buy urgent urgent money congratulations prize buy limit risk-free prize promotion click prize limit promotion guarantee offer loan money $499 http://bit.ly/100 click here now.",1
"Subject: Loan
From: promo@spammy.com
To: user@example.com

Prize loan prize prize guarantee unsubscribe unsubscribe prize congratulations winner loan limit prize.",1
"Subject: Money risk-free congratulations !!!
From: promo@spammy.com
To: user@example.com

Promotion prize prize buy buy limit free unsubscribe unsubscribe guarantee limit click cheap promotion congratulations winner limit promotion urgent $271 http://bit.ly/744.",1
"Subject: Family budget
From: promo@company.com
To: user@example.com

Update report family reminder lunch budget report schedule notes lunch meeting team schedule team notes lunch update lunch notes please see attached.",0
"Subject: Report schedule discussion
From: promo@company.com
To: user@example.com

Reminder lunch budget tonight reminder schedule report team meeting reminder proposal budget proposal proposal project schedule project meeting reminder lunch regards invoice lunch tonight proposal attached family lunch please see attached.",0
"Subject: Urgent free !!!
From: promo@spammy.com
To: user@example.com

Click cheap offer credit promotion guarantee limit click winner urgent guarantee offer buy money risk-free unsubscribe free loan click limit urgent loan congratulations click here now.",1
"Subject: Team schedule thanks
From: promo@company.com
To: user@example.com

Attached tonight regards update reminder proposal regards team meeting tonight budget reminder attached regards lunch attached lunch regards proposal notes please see attached.",0
"Subject: Meeting invoice notes
From: promo@company.com
To: user@example.com

Notes meeting family thanks budget thanks meeting tonight family invoice attached invoice family reminder project update project family reminder family budget.",0
"Subject: Report schedule
From: promo@company.com
To: user@example.com

Report lunch notes reminder regards regards regards schedule team notes lunch invoice attached update tonight discussion please see attached thanks regards.",0
"Subject: Tonight report lunch
From: promo@company.com
To: user@example.com

Team attached project attached tonight proposal schedule update update reminder please see attached.",0
"Subject: Regards
From: promo@company.com
To: user@example.com

Meeting team team update family notes discussion project project notes invoice discussion regards notes budget update notes invoice update thanks thanks discussion discussion regards regards thanks attached team discussion proposal.",0
"Subject: Reminder family
From: promo@company.com
To: user@example.com

Invoice invoice meeting tonight discussion budget budget budget schedule attached regards notes update project budget invoice reminder family update tonight budget report regards thanks regards.",0
"Subject: Money prize !!!
From: promo@spammy.com
To: user@example.com

Money click cheap click risk-free offer free congratulations urgent winner loan loan unsubscribe winner limit cheap free cheap urgent offer urgent.",1
"Subject: Team
From: promo@company.com
To: user@example.com

Meeting proposal project lunch budget thanks reminder regards report schedule project family please see attached.",0
"Subject: Credit guarantee !!!
From: promo@spammy.com
To: user@example.com

Money offer loan unsubscribe offer money click cheap risk-free cheap urgent $147 http://bit.ly/355 click here now.",1
"Subject: Lunch tonight proposal
From: promo@company.com
To: user@example.com

Reminder attached reminder discussion thanks team invoice reminder attached project invoice budget proposal project proposal budget family invoice please see attached thanks regards.",0
"Subject: Project notes meeting
From: promo@company.com
To: user@example.com

Regards update thanks notes team invoice notes notes invoice attached project attached reminder family team project project proposal team update budget lunch tonight proposal thanks regards.",0
"Subject: Tonight family
From: promo@company.com
To: user@example.com

Proposal regards tonight invoice reminder attached budget project meeting regards schedule team lunch discussion proposal team update regards proposal meeting please see attached.",0
"Subject: Tonight project family
From: promo@company.com
To: user@example.com

Thanks notes update thanks attached update proposal attached team invoice discussion notes tonight notes proposal reminder report update regards schedule please see attached thanks regards.",0
"Subject: Meeting
From: promo@company.com
To: user@example.com

Schedule project report schedule project proposal notes meeting discussion please see attached.",0
"Subject: Credit win
From: promo@spammy.com
To: user@example.com

Offer winner prize loan click winner winner offer free guarantee credit loan loan cheap offer guarantee winner buy $720 http://bit.ly/212.",1
"Subject: Thanks proposal
From: promo@company.com
To: user@example.com

Report schedule meeting attached notes update budget attached thanks update invoice regards update project report reminder family report thanks regards meeting lunch lunch lunch discussion discussion please see attached thanks regards.",0
"Subject: Win
From: promo@spammy.com
To: user@example.com

Risk-free prize credit offer buy congratulations money credit unsubscribe winner $548 http://bit.ly/309 click here now.",1
"Subject: Promotion urgent risk-free
From: promo@spammy.com
To: user@example.com

Win guarantee money credit prize click promotion money buy win prize loan credit $877 http://bit.ly/107 click here now.",1
"Subject: Family lunch report
From: promo@company.com
To: user@example.com

Invoice project attached notes update update thanks report meeting budget notes meeting team regards attached discussion proposal.",0
"Subject: Cheap risk-free
From: promo@spammy.com
To: user@example.com

Credit limit congratulations limit buy limit credit loan limit limit money cheap risk-free prize offer limit unsubscribe congratulations credit risk-free loan buy click cheap click here now.",1
"Subject: Team project
From: promo@company.com
To: user@example.com

Report notes proposal notes budget project attached schedule tonight lunch report meeting budget schedule thanks meeting thanks report attached reminder meeting thanks regards.",0
"Subject: Thanks update
From: promo@company.com
To: user@example.com

Tonight invoice schedule budget thanks project attached notes schedule notes meeting reminder reminder proposal thanks project attached team meeting budget proposal report invoice invoice notes lunch proposal proposal.",0
"Subject: Notes family lunch
From: promo@company.com
To: user@example.com

Lunch budget discussion attached thanks proposal budget notes project meeting thanks tonight thanks regards.",0
"Subject: Report reminder
From: promo@company.com
To: user@example.com

Notes notes thanks proposal project discussion invoice proposal thanks regards.",0
"Subject: Family
From: promo@company.com
To: user@example.com

Project team meeting project discussion regards regards proposal family regards team notes reminder proposal proposal team family meeting discussion update lunch notes invoice budget tonight notes project proposal lunch please see attached.",0
"Subject: Reminder
From: promo@company.com
To: user@example.com

Budget budget project family update report schedule proposal tonight family tonight proposal family project regards report report tonight.",0
"Subject: Invoice
From: promo@company.com
To: user@example.com

Report meeting invoice report team invoice proposal notes schedule.",0
"Subject: Unsubscribe !!!
From: promo@spammy.com
To: user@example.com

Loan credit urgent risk-free cheap congratulations cheap promotion cheap money credit congratulations urgent $221 http://bit.ly/745 click here now.",1
"Subject: Tonight meeting attached
From: promo@company.com
To: user@example.com

Discussion regards thanks schedule reminder proposal regards tonight team regards project family lunch report proposal project team schedule thanks report report family team discussion proposal.",0
"Subject: Click prize credit
From: promo@spammy.com
To: user@example.com

Offer unsubscribe winner unsubscribe risk-free winner click guarantee guarantee prize winner credit buy risk-free promotion free money winner money urgent $78 http://bit.ly/421 click here now.",1
"Subject: Cheap guarantee click
From: promo@spammy.com
To: user@example.com

Winner guarantee credit unsubscribe guarantee free risk-free buy buy promotion urgent congratulations guarantee cheap win limit promotion urgent credit prize free $602 http://bit.ly/310 click here now.",1
"Subject: Attached
From: promo@company.com
To: user@example.com

Report meeting team notes project invoice invoice attached project family invoice proposal thanks report attached budget reminder family tonight regards meeting regards thanks regards.",0
"Subject: Credit !!!
From: promo@spammy.com
To: user@example.com

Prize offer winner click click buy urgent risk-free promotion win risk-free $173 http://bit.ly/592 click here now.",1
"Subject: Cheap guarantee winner
From: promo@spammy.com
To: user@example.com

Click winner promotion offer offer free unsubscribe guarantee guarantee buy credit $67 http://bit.ly/845 click here now.",1
"Subject: Money
From: promo@spammy.com
To: user@example.com

Cheap unsubscribe free guarantee winner cheap promotion congratulations free offer congratulations $740 http://bit.ly/232.",1
"Subject: Project team proposal
From: promo@company.com
To: user@example.com

Budget update proposal family attached lunch budget family team attached reminder schedule thanks tonight attached report notes report discussion thanks family attached invoice reminder team thanks thanks regards.",0
"Subject: Buy
From: promo@spammy.com
To: user@example.com

Congratulations loan click loan buy offer urgent risk-free prize credit promotion click prize congratulations cheap $91 http://bit.ly/402 click here now.",1
"Subject: Team discussion
From: promo@company.com
To: user@example.com

Attached project family invoice attached discussion lunch regards meeting invoice team thanks project team report schedule regards schedule lunch regards notes project.",0
"Subject: Offer limit loan
From: promo@spammy.com
To: user@example.com

Urgent credit free offer urgent credit congratulations offer free money offer prize offer $47 http://bit.ly/117 click here now.",1
"Subject: Update tonight
From: promo@company.com
To: user@example.com

Thanks lunch project schedule invoice family project proposal lunch reminder lunch meeting tonight thanks schedule attached attached proposal project project meeting schedule report budget attached please see attached.",0
"Subject: Regards discussion
From: promo@company.com
To: user@example.com

Tonight discussion family lunch reminder notes tonight team family discussion discussion team thanks discussion attached team team tonight discussion attached lunch attached schedule lunch update proposal meeting.",0
"Subject: Budget
From: promo@company.com
To: user@example.com

Discussion team report proposal thanks reminder update thanks attached discussion meeting lunch discussion budget lunch lunch regards thanks regards.",0
"Subject: Win urgent
From: promo@spammy.com
To: user@example.com

Limit click loan guarantee free limit money unsubscribe credit click urgent risk-free urgent buy risk-free offer win click cheap click here now.",1
"Subject: Proposal
From: promo@company.com
To: user@example.com

Tonight notes project tonight invoice update reminder tonight tonight.",0
"Subject: Risk-free buy
From: promo@spammy.com
To: user@example.com

Limit risk-free buy unsubscribe cheap loan guarantee offer buy prize unsubscribe money.",1
"Subject: Notes lunch
From: promo@company.com
To: user@example.com

Meeting proposal invoice notes invoice attached schedule attached attached thanks project proposal update report reminder proposal tonight schedule family family lunch regards reminder budget notes thanks regards.",0
"Subject: Report project lunch
From: promo@company.com
To: user@example.com

Schedule meeting update meeting schedule team thanks notes meeting notes meeting report invoice notes lunch family meeting team proposal update report schedule team invoice please see attached thanks regards.",0
"Subject: Click
From: promo@spammy.com
To: user@example.com

Click winner urgent prize click promotion urgent prize unsubscribe loan loan congratulations congratulations risk-free credit credit promotion win click here now.",1
"Subject: Tonight budget team
From: promo@company.com
To: user@example.com

Proposal project budget discussion schedule team reminder update invoice proposal thanks attached invoice invoice tonight proposal team regards schedule family discussion reminder update notes update please see attached.",0
"Subject: Report team
From: promo@company.com
To: user@example.com

Regards meeting thanks reminder proposal budget lunch regards update meeting.",0
"Subject: Reminder meeting
From: promo@company.com
To: user@example.com

Tonight report schedule schedule lunch report invoice discussion team family team discussion tonight budget family schedule update thanks regards.",0
"Subject: Congratulations !!!
From: promo@spammy.com
To: user@example.com

Prize limit winner click unsubscribe winner prize win promotion unsubscribe credit offer buy guarantee free loan click here now.",1
"Subject: Lunch attached meeting
From: promo@company.com
To: user@example.com

Attached attached update notes thanks proposal regards thanks tonight regards discussion lunch report lunch proposal meeting schedule invoice discussion schedule family.",0
"Subject: Regards
From: promo@company.com
To: user@example.com

Invoice invoice schedule proposal update budget notes proposal project proposal update reminder tonight discussion project notes schedule thanks notes lunch tonight update budget tonight regards reminder.",0
"Subject: Report
From: promo@company.com
To: user@example.com

Family report reminder lunch regards family family lunch team regards project tonight budget thanks attached attached budget thanks discussion report project lunch tonight regards budget update please see attached.",0
"Subject: Team proposal schedule
From: promo@company.com
To: user@example.com

Discussion update team lunch reminder family tonight notes budget regards notes lunch tonight lunch update meeting report reminder regards family tonight project project schedule thanks regards.",0
"Subject: Team reminder
From: promo@company.com
To: user@example.com

Budget meeting update meeting attached budget family report proposal project reminder regards team budget schedule proposal tonight discussion budget team thanks tonight attached budget thanks schedule budget team regards notes.",0
"Subject: Report
From: promo@company.com
To: user@example.com

Family notes tonight attached reminder invoice attached proposal update notes family report schedule project lunch thanks tonight attached meeting notes thanks reminder report please see attached.",0
"Subject: Free winner click !!!
From: promo@spammy.com
To: user@example.com

Congratulations congratulations free free unsubscribe credit buy unsubscribe risk-free promotion offer promotion loan guarantee loan congratulations risk-free limit click money promotion cheap winner money click $574 http://bit.ly/659.",1
"Subject: Budget team tonight
From: promo@company.com
To: user@example.com

Schedule project lunch tonight budget team budget meeting discussion lunch schedule project family update meeting tonight notes regards schedule reminder proposal schedule lunch update.",0
"Subject: Win
From: promo@spammy.com
To: user@example.com

Loan limit click free credit congratulations congratulations credit credit loan winner offer promotion urgent guarantee unsubscribe promotion prize offer money winner click prize buy urgent $179 http://bit.ly/454 click here now.",1
"Subject: Proposal
From: promo@company.com
To: user@example.com

Report team team project report schedule invoice schedule tonight budget reminder family regards meeting invoice update team lunch project tonight project.",0
"Subject: Reminder lunch
From: promo@company.com
To: user@example.com

Regards regards tonight invoice schedule reminder budget tonight schedule schedule lunch budget team project schedule regards budget thanks schedule budget tonight thanks regards.",0
"Subject: Loan
From: promo@spammy.com
To: user@example.com

Promotion credit promotion risk-free click promotion cheap offer loan guarantee guarantee click urgent guarantee guarantee prize unsubscribe promotion credit winner limit urgent urgent win click here now.",1
"Subject: Limit risk-free
From: promo@spammy.com
To: user@example.com

Cheap offer offer winner offer guarantee buy urgent buy prize free risk-free unsubscribe offer risk-free unsubscribe limit.",1
"Subject: Winner
From: promo@spammy.com
To: user@example.com

Promotion win offer winner free money prize limit loan congratulations loan click here now.",1
"Subject: Lunch invoice
From: promo@company.com
To: user@example.com

Meeting thanks meeting project proposal project meeting tonight thanks lunch schedule lunch attached regards attached schedule update lunch invoice update invoice proposal team budget proposal notes budget budget please see attached.",0
"Subject: Update invoice
From: promo@company.com
To: user@example.com

Attached project meeting meeting project regards regards discussion thanks lunch meeting attached lunch report thanks proposal lunch budget family report budget attached family thanks proposal.",0
"Subject: Discussion regards reminder
From: promo@company.com
To: user@example.com

Budget attached reminder team report proposal notes lunch project project family team thanks thanks regards.",0
"Subject: Regards team discussion
From: promo@company.com
To: user@example.com

Report proposal project project meeting proposal invoice regards attached schedule reminder thanks schedule family team reminder team notes meeting.",0
"Subject: Project
From: promo@company.com
To: user@example.com

Invoice discussion regards team team budget notes regards notes project discussion notes regards update project lunch.",0
"Subject: Prize
From: promo@spammy.com
To: user@example.com

Urgent money unsubscribe urgent risk-free guarantee loan money limit unsubscribe promotion money loan congratulations congratulations cheap loan limit buy congratulations unsubscribe credit congratulations $369 http://bit.ly/372 click here now.",1
"Subject: Congratulations win urgent !!!
From: promo@spammy.com
To: user@example.com

Prize prize win risk-free congratulations guarantee guarantee offer offer congratulations congratulations congratulations click unsubscribe $174 http://bit.ly/577 click here now.",1
"Subject: Regards proposal tonight
From: promo@company.com
To: user@example.com

Meeting report schedule team regards tonight thanks attached invoice tonight reminder tonight lunch schedule thanks notes project invoice tonight tonight update proposal attached notes please see attached.",0
"Subject: Regards report budget
From: promo@company.com
To: user@example.com

Update family lunch schedule lunch notes schedule discussion notes family proposal tonight attached discussion.",0
"Subject: Budget thanks
From: promo@company.com
To: user@example.com

Invoice budget project attached proposal invoice lunch meeting schedule schedule thanks tonight report update lunch proposal proposal family family schedule meeting discussion update report attached discussion meeting.",0
"Subject: Prize loan risk-free
From: promo@spammy.com
To: user@example.com

Credit unsubscribe free risk-free win win free win offer loan cheap promotion urgent win money congratulations credit guarantee unsubscribe money prize $186 http://bit.ly/255 click here now.",1
"Subject: Credit
From: promo@spammy.com
To: user@example.com

Loan buy cheap credit unsubscribe guarantee buy promotion unsubscribe credit offer winner credit unsubscribe offer unsubscribe congratulations win prize free $415 http://bit.ly/924.",1
"Subject: Report reminder attached
From: promo@company.com
To: user@example.com

Invoice family regards proposal schedule update proposal budget family family attached report family schedule attached reminder family lunch notes report update meeting meeting report update regards schedule.",0
"Subject: Urgent
From: promo@spammy.com
To: user@example.com

Offer free buy congratulations urgent win loan winner buy cheap guarantee.",1
"Subject: Credit cheap winner
From: promo@spammy.com
To: user@example.com

Guarantee congratulations click click congratulations promotion buy promotion congratulations loan promotion prize winner win risk-free winner cheap cheap click buy prize credit offer $804 http://bit.ly/762 click here now.",1
